KEY,LANGUAGE,TEXT
133303653,E,RESP Tax Transaction - PGrant province Request name
133303692,E,RESP Tax Transaction - PGrant province Termination Adjustment name
133303497,E,RESP Tax Transaction - PSE Contribution Withdrawal name
133303605,E,RESP Tax Transaction - RESP Contribution Withdrawal Grant Repayment Reversal Request name
133303498,E,RESP Tax Transaction - RESP Contribution Withdrawal name
133303647,E,RESP Tax Transaction - Re-request ACESG name 
133303479,E,RESP Tax Transaction - Transfer In
133303630,E,RESP Tax Transaction - Transfer In Grant Allocation name
133303480,E,RESP Tax Transaction - Transfer Out
133303631,E,RESP Tax Transaction - Transfer Out Grant Allocation name
133304036,E,RESP Tax Transaction - Transfer Out with Quebec PGrant
127469297,E,Accumulated Income Payment
127470493,E,AIP Grant Repayment Reversal Request
127470074,E,AIP Transfer to a post-secondary institution
127470073,E,AIP Transfer to an RRSP
127469298,E,Adjustment
127470978,E,CLB Entitlement
127470977,E,CLB Installment
127470769,E,CLB request
127470771,E,CLB termination
127469289,E,RESP Contribution
127469294,E,Educational Assistance Payment
127469292,E,Grant Deposit
127469293,E,Grant refund
127469879,E,Grant Repayment
127471015,E,Notional Credit Adjustment
127469431,E,Over Contribution Withdrawal
127470770,E,PGrant request
127469295,E,PSE Contribution Withdrawal
127470492,E,RESP Contribution Withdrawal Grant Repayment Reversal Request
127469296,E,RESP Contribution Withdrawal
127470906,E,Request ACESG
127470939,E,Re-request ACESG
127469880,E,Termination Adjustment
127469290,E,RESP Transfer In
127470907,E,Transfer In Grant Allocation
127469291,E,RESP Transfer Out
127470908,E,Transfer Out Grant Allocation
117440673,E,RESP Plan Type
127993682,E,Family
127993683,E,Individual
117440560,E,Registration Request Result
120586676,E,Registration Accepted
120586677,E,Registration Refused
117440559,E,Registration Status
120521435,E,Annulled
120521139,E,Closed
120521138,E,Open
128059224,E,Specimen plan is not eligible to receive grants
128059225,E,Transaction cannot be processed because contract is Inactive
128059399,E,Transaction is for a future reporting period
128059400,E,Specimen plan does not exist
128059401,E,Specimen plan is not Registered
128060557,E,Specimen plan is not approved for CESG grant
128060779,E,Specimen Plan is not approved for CLB
128060780,E,Specimen Plan is not approved for P-Grant
128060781,E,Contract is not Individual/Sibling only CLB/P-Grant
128060806,E,Sender is not authorized to submit transactions with CESG content 
128060807,E,Sender is not authorized to submit transactions with CLB content 
128060808,E,Sender is not authorized to submit transactions with P-Grant content 
128060809,E,Sender is not authorized to submit transactions with additional CESG content 
128059226,E,Vendor identified does not own this contract
128059227,E,Beneficiary is not associated to contract
128059228,E,Subscriber is not associated to contract
128059229,E,The Beneficiaries are not related to the subscriber
128059230,E,Beneficiary is not a Canadian resident
128059231,E,Maximum of two (2) subscribers already exists on contract
128059232,E,A beneficiary must be named on a new contract
128059233,E,A subscriber must be named on a new contract
128059234,E,Deletion prohibited.  Subscriber is the only subscriber named on contract
128059235,E,Delection prohibited.  Beneficiary is the only beneficiary named on contract
128059402,E,There must be at least one subscriber on the Contract
128059403,E,There must be at least one beneficiary on the Contract
128059404,E,Beneficiary already exists on this contract
128059405,E,Subscriber already exists on this contract
128059406,E,Maximum of two subscribers allowed on a contract
128059407,E,Contract ID already exists with this specimen number
128059408,E,Beneficiary birth date is after today's date (child not born yet)
128059409,E,A second beneficiary can only be added to family plans
128059410,E,Beneficiary previously removed
128059411,E,Duplicate beneficiary SIN on contract
128059412,E,Duplicate subscriber SIN on contract
128059413,E,Possible duplicate SIN
128059414,E,Subscriber SIN must have a value if the contract created date is after 31-DEC-1998
128059415,E,Duplicate records received from same vendor
128059416,E,Transaction Date precedes Beneficiary Birth Date
128059417,E,Balance in capital account must be zero if the contract was created on or after 01-Jan-1998
128059418,E,Unable to replace a beneficiary on a family plan
128059620,E,Contracts exist which have more than 1 beneficiary. Unable to change plan type
128059621,E,Contracts exist which do not meet age or relationship requirements of family plan
128059622,E,Lifetime contribution must be zero if the beneficiary transaction date is on or after 01-jan-1998
128060782,E,Transaction date must be before beneficiary's 21st birthday
128059236,E,The amount of the contribution has exceeded the annual limit
128059237,E,The amount of the contribution has exceeded the lifetime limit
128059238,E,Contributions cannot be received on contracts older than 22 years
128059239,E,The beneficiary is older than 21
128059240,E,Contract age has exceeded the 26 year limit
128059241,E,Contribution does not satisfy the 16-17 rule
128059419,E,Amount must be greater than zero
128059420,E,"A Contribution must not exceed $4,000"
128059421,E,Withdrawal amount exceeds the capital balance on the contract
128059678,E,Amount is out of range
128060791,E,Contribution transaction has been reversed - invalid status
128060792,E,"Error in Contribution transaction, current transaction cannot be processed"
128060793,E,Unable to locate the contribution transaction
128060794,E,"Date of contribution transaction must be later than December 31, 2004"
128060795,E,PCG information is same as in contribution transaction - no processing performed
128060796,E,Contribution transaction did not request grant
128060797,E,Contribution transaction date is later than specimen plan eligibility end date 
128060798,E,A more recent PCG information transaction is already associated to the contribution
122553357,E,Gabon
122553358,E,Gambia
122554628,E,Georgia
122553257,E,Germany
122553360,E,Ghana
122553361,E,Gibraltar
122553284,E,Greece
122553362,E,Greenland
122553363,E,Grenada
122553364,E,Guadeloupe
122553365,E,Guam
122553366,E,Guatemala
122554629,E,Guernsey
122553367,E,Guinea
122553368,E,Guinea-Bissau
122553288,E,Guyana
122553370,E,Haiti
122553371,E,Hawaii
122553372,E,Hea/McDonald I
122553373,E,Honduras
122553283,E,Hong Kong
122553374,E,Hungary
122553375,E,Iceland
122553258,E,India
122553259,E,Indonesia
122553376,E,Iran
122553377,E,Iraq
122553260,E,Ireland
122554636,E,Isle of Man
122553261,E,Israel
122553243,E,Italy
122553262,E,Ivory Coast
122553482,E,Jamaica
122553264,E,Japan
122554630,E,Jersey 
122553378,E,Jordan
122553379,E,Kampuchea Rep.
122554631,E,Kazakhstan
122553289,E,Kenya
122553380,E,Kiribati
122553382,E,Kuwait
122554633,E,Kyrgyzstan
122553383,E,Laos
122554510,E,Latvia
122553384,E,Lebanon
122553385,E,Lesotho
122553387,E,Lib Jamahiriya
122553386,E,Liberia
122554634,E,Libya
122553388,E,Liechtenstein
122554635,E,Lithuania
122553389,E,Luxembourg
122553390,E,Macau
122554640,E,Macedonia
122553391,E,Madagascar
122553392,E,Malawi
122553266,E,Malaysia
122553393,E,Maldives
122553394,E,Mali
122553290,E,Malta
122553398,E,Maritius
122553395,E,Marshall Isl
122553396,E,Martinique
122553397,E,Mauritania
122554637,E,Mayotte
122553399,E,Mexico
122553400,E,Micronesia
122554638,E,Moldova Republic
122553401,E,Monaco
122553402,E,Mongolia
122555842,E,Montenegro
122553403,E,Montserrat
122553267,E,Morocco
122553404,E,Mozambique
122554641,E,Myanmar
122553416,E,N Mariana Isl
122553405,E,Namibia
122553406,E,Nauru
122553407,E,Nepal
122553268,E,Netherlands
122553408,E,Netherlands Ant
122553409,E,Neutral Zone
122553410,E,New Caledonia
122553269,E,New Zealand
122553411,E,Nicaragua
122553412,E,Niger
122553413,E,Nigeria
122553414,E,Niu
122553415,E,Norfolk Island
122553270,E,Norway
122553417,E,Oman
122553271,E,Pakistan
122553418,E,Palau
122555804,E,"Palestinian Territory, Occupied"
122553419,E,Panama
122553292,E,Papua New Guinea
122553420,E,Paraguay
122553421,E,Peru
122553272,E,Philippines
122553422,E,Pitcairn
122553423,E,Poland
122553483,E,Portugal
122553424,E,Prot Guinea
122553425,E,Puerto Rico
122553426,E,Qatar
122552961,E,Quebec
122553265,E,Rep. of Korea (South)
122553428,E,Reunion
122553273,E,Romania
122554467,E,Russia
122553429,E,Rwanda
122554643,E,South Georgia & South San
122556260,E,Saint Barthelemy
122553474,E,Samoa
122553432,E,San Marino
122553433,E,Sao Tome/Princ
122553434,E,Saudi Arabia
122553285,E,Scotland
122553435,E,Senegal
122555841,E,Serbia
122553436,E,Seychelles
122553437,E,Sharjah
122553438,E,Sierra Leone
122553274,E,Singapore
122554470,E,Slovakia
122553761,E,Republic of Slovenia
122553439,E,Solomon Islands
122553440,E,Somalia
122553441,E,South Africa
122553442,E,Sp N Africa
122553275,E,Spain
122553276,E,Sri Lanka
122553443,E,St Chris-Nevis
122553431,E,St Helena
122553444,E,St Kitts/Nevis
122553445,E,St Lucia
122556263,E,Sint Maarten- Dutch part
122553430,E,St. Martin F. A
122553446,E,St Pierre/Nevis
122553447,E,St Vinc/Grenad
122553448,E,Sudan
122553449,E,Suriname
122553450,E,Sval/Janma Isl
122553451,E,Swaziland
122553277,E,Sweden
122553278,E,Switzerland
122553452,E,Syrian Arab R
122553453,E,Taiwan P China
122554642,E,Tajikistan
122553454,E,Tanzania
122553279,E,Thailand
122555805,E,"Congo, The Democratic Republic of The"
122555806,E,Timor-Leste
122553455,E,Togo
122553456,E,Tokelau
122553457,E,Tonga
122553294,E,Trinidad & Tobago
120521137,E,Pending
120521603,E,Restricted
117440558,E,Register When
120455599,E,First Contribution
120457089,E,Manually
120455600,E,Open
117440686,E,Registration Type
128845977,E,Individual
128846024,E,Plan default
128845978,E,Spousal
117440590,E,Residency
122553297,E,Abu Dhabi
122553298,E,Afghanistan
122553299,E,Ajman
122553300,E,Albania
122553302,E,Algeria
122553301,E,American Samoa
122553303,E,Andorra
122553304,E,Angola
122553305,E,Anguilla
122553306,E,Antarctica
122553307,E,Antigua/Barbuda
122553308,E,Argentina
122554622,E,Armenia
122553309,E,Aruba
122553244,E,Australia
122553245,E,Austria
122554623,E,Azerbaijan
122554624,E,Azores
122553320,E,B Ind Ocean Ter
122553321,E,B Virgin Island
122553310,E,Bahamas
122553311,E,Bahrain
122553246,E,Bangladesh
122553247,E,Barbados
122554468,E,Belarus
122553248,E,Belgium
122553313,E,Belize
122553312,E,Benin
122553314,E,Bermuda
122553315,E,Bhutan
122553316,E,Bolivia
122556261,E,"Bonaire, Saint Eustatius and Saba"
122554639,E,Bosnia-Herzegovina
122553317,E,Botswana
122553318,E,Bouvet Island
122553249,E,Brazil
122553319,E,Brunei
122553322,E,Bulgaria
122553323,E,Burkina Faso
122553324,E,Burma
122553325,E,Burundi
122553326,E,Byelorus Ssr
122554625,E,Cambodia
122553327,E,Cameroon
122552959,E,Canada
122552960,E,Canada-Quebec
122554626,E,Canary Islands
122553328,E,Cape Verde
122553329,E,Cayman Islands
122553331,E,Chad
122553332,E,Chile
122553250,E,China
122553333,E,Christmas Isl
122553334,E,Cocos (Keeling) Islands
122553335,E,Colombia
122553336,E,Comoros
122553337,E,Congo
122553338,E,Cook Islands
122553339,E,Costa Rica
122553760,E,Republic of Croatia
122553330,E,Ctl African Rep
122553340,E,Cuba
122556262,E,Curacao
122553251,E,Cyprus
122554469,E,Czech Republic
122553381,E,Dem. Rep. of Korea (North)
122553252,E,Denmark
122553343,E,Djibouti
122553344,E,Dominica
122553253,E,Dominican Rep.
122553345,E,Dubia
122553347,E,Ecuador
122553254,E,Egypt
122553348,E,El Salvador
122553350,E,Equator Guinea
122554627,E,Eritrea
122554511,E,Estonia
122553349,E,Ethiopia
122553351,E,Falkland Island
122553352,E,Faroe Islands
122553353,E,Fiji
122553255,E,Finland
122553355,E,Fr. Polynesia
122553356,E,Fr. South Terr.
122553256,E,France
122553354,E,French Guyana
132386369,E,RDSP contribution reversed
132386583,E,RDSP DAP
132386584,E,RDSP DAP reversed
132386371,E,RDSP grant/bond deposit
132386372,E,RDSP grant/bond deposit reversed
132386441,E,RDSP grant/bond repayment
132386442,E,RDSP grant/bond repayment reversed
132386458,E,RDSP grant/bond termination adjustment
132386443,E,RDSP grant/bond termination adjustment reversed
132386409,E,RDSP grant/bond refund
132386411,E,RDSP grant/bond refund reversed
132386585,E,RDSP LDAP
132386586,E,RDSP LDAP reversed
132386649,E,Retirement Savings Rollover
132386651,E,Retirement Savings Rollover reversed
132386478,E,RDSP Transfer In
132386480,E,RDSP Transfer In reversed
132386479,E,RDSP Transfer Out
132386481,E,RDSP Transfer Out reversed
132386306,E,TFSA Contribution Event
132386269,E,Transfer Event - subtype
132386326,E,Transfer Event reversed
132386633,E,"Outstanding QESI Contribution Allocation - roleDesc, year"
117440757,E,Ltx Transaction SubType
133500693,E,DAP
133500861,E,Education Savings Rollover
133500479,E,Grant Deposit
133500520,E,Grant refund
133500556,E,Grant repayment
133500694,E,LDAP
133500478,E,RDSP Contribution
133500833,E,RDSP Contribution Correction
133500760,E,Retirement Savings Rollover
133500557,E,Termination Adjustment
133500379,E,Transfer In
133500380,E,Transfer Out
117440739,E,Ltx Transaction Type
132320201,E,Contribution Allocation
132320874,E,Grant refund
132321096,E,Outstanding QESI Contribution
132320829,E,RDSP Tax Event Transaction
132320730,E,Transfer Event
124192774,E,Plan Opened
124191622,E,Tax Details Transaction
124191621,E,Tax Event Transaction
117440553,E,Withholding Tax Exempt Allocation Choice
120127907,E,AMP
120127906,E,Level
117440659,E,Income Type
127075903,E,Accrual
127075904,E,Capitalized
127075905,E,Distributed
117440596,E,Minimum or Closing
122946240,E,Closing
122946239,E,Minimum
117440573,E,Miscellaneous Ivm Credit Debit Transaction
121438682,E,Miscellaneous Credit 1
121438683,E,Miscellaneous Credit In Progress
121438685,E,Miscellaneous Debit 1
121438686,E,Miscellaneous Debit In Progress
121438684,E,Miscellaneous Credit
121438687,E,Miscellaneous Debit
117440737,E,No Filter Code
132189067,E,Source of Fund no filter code
117440583,E,opaDesc
122094096,E,Use from Savings Account 1
122094097,E,Use from Savings Account 1 reversed
117440571,E,Operating Account Transaction
117440642,E,opr feature diagnostic
125964220,E,Associated Admin Unit does not exist for Dealer 1 and Representative 2
125962121,E,No agent was found
125964217,E,Dealer ID is missing
125964216,E,Dealer with ID 1 does not exist
125964215,E,Distribution type should be Retail or Third Party
125961646,E,Product getInfo failed
125964219,E,Representative ID is missing
125964218,E,Representative with ID 1 does not exist
117440641,E,opr Change Log Entry
125896109,E,Product updated
125896108,E,Savings updated
125896107,E,Term updated
117440563,E,Admin Unit
120783295,E,Owning Administration Unit
120783296,E,Servicing Administration Unit
117440728,E,Override Bulletin Type
131599052,E,Adjust All Steps
131599051,E,First Step Only
131599160,E,Bulletin Rate must be between 0 and 100
131599240,E,Bulletin Rate is required
131599050,E,Simple
131599053,E,Step
117440568,E,Partial Redemption Transaction
117440584,E,penDesc
122159630,E,Market Value Adjustment
122159631,E,Market Value Adjustment reversed
122159628,E,Penalty Fee
122159629,E,Penalty Fee reversed
117440570,E,Penalty Transaction
117440515,E,pmt
117440519,E,pmtCurrent
117899548,E,Active
117899549,E,Future
117899550,E,Inactive
117440532,E,Payment Description
118751745,E,"1 completed, 2 deducted"
118753625,E,Destination Account Number
118753624,E,Destination Specimen ID
118751746,E,"1 error, 2"
118751747,E,"1 failure, 2"
118751744,E,"1 initiated, 2"
118751748,E,1 reversed
118751778,E,Transfer Out Requested
118754215,E,"Transfer Out Requested, destination account 1, specimen id 2"
117440687,E,Payment diagnostic
128911542,E,Percentage should between 0 and 100
128911759,E,EAP without Grant Portion
128913284,E,The effective date is prior to an index interest payment
128911665,E,Revert type not allowed should not default to revert
128912513,E,Failed to get authorize rules info for payment sold feature
128913261,E,IBT payment method is not allowed for scheduled payments
128911664,E,Missing EAP to PSE Handle
128911878,E,Missing payee Information
128911663,E,Revert is not allowed
128911682,E,"Revert to PSE required, EAP 1 exceeds the sum of CESG 2 and Income 3 and PGrant 4"
128912915,E,The withdrawal fee exceeds the amount requested by the withdrawal
128912832,E,Before Abandonment of 0 days is not allowed
128912280,E,The transfer fee exceeds the amount requested for transfer out
117440517,E,pmtEvent
117770320,E,System has adjusted payment instruction Start Date to allow first payment to be made on a business day.  Change dates as required.
117768702,E,Payment FAILED
117768469,E,Payment requested
117768468,E,Payment requested
117768470,E,Payment dispatched
117768975,E,Payment dispatch reversed
117768703,E,Payment FAILED
117768701,E,Payment requested
117440698,E,Grant Repayment Reason
129632552,E,AIP
129632776,E,AIP transfer to a post-secondary
129632775,E,AIP transfer to an RRSP
129633939,E,Bond payment rectification
129633940,E,CDSP Initiated
129632550,E,CESG Initiated
129632551,E,Capital Withdrawal
129633941,E,Contract ceases to be registered
129633938,E,Beneficiary ceases to be DTC eligible
129633632,E,Ceases To Meet Sibling Only
129632545,E,Contract Termination
129634040,E,DAP
129633416,E,Deceased
129632547,E,Ineligible Beneficiary Replacement
129632546,E,Ineligible Transfer
129634041,E,LDAP
129634022,E,MRQ Initiated
129634127,E,MRQ Capital Withdrawal
129634130,E,Contribution Notional Adjustment
122553281,E,Tunisia
122553458,E,Turkey
122554644,E,Turkmenistan
122553459,E,Turks/Caicos I
122553460,E,Tuvalu
122553472,E,U S Virgin Isl
122553461,E,Uganda
122553462,E,Ukraine
122553463,E,Un Arab Emirate
122553240,E,United Kingdom
122553466,E,Uruguay
122553465,E,Us Min Outlying
122553239,E,USA
122554645,E,Uzbekistan
122553467,E,Vanuatu
122553468,E,Vatican City S
122553469,E,Venezuela
122553471,E,Vietnam
122553473,E,Wallis/Futura
122553475,E,Western Sahara
122553476,E,Yemen
122553477,E,Yemen South
122553479,E,Yugoslavia
122553427,E,Zaire
122553480,E,Zambia
122553481,E,Zimbabwe
122554239,E,
117440684,E,Specimen Plan Registration Type
128714900,E,Depositary
128714902,E,Insured
128714901,E,Trusteed
117440549,E,SubJurisdiction
119865744,E,Alberta
119865743,E,British Columbia
119866244,E,Federal
119865746,E,Manitoba
119865750,E,New Brunswick
119865753,E,Newfoundland and Labrador
119865751,E,Nova Scotia
119865747,E,North West Territories
119865742,E,Ontario
119868884,E,Ontario-New
119865752,E,Prince Edward Island
119865749,E,Quebec
119865745,E,Saskatchewan
119868077,E,Special
119865748,E,Yukon
117440591,E,SubResidency
122618519,E,Ontario
122618520,E,Quebec
117440606,E,Tax Transaction Description
123603871,E,1 Grant Repayment Reversal Request
123603870,E,1 Grant Repayment Reversal Requested
123601674,E,TaxType Status Error
123602682,E,RESP Tax Transaction - 1  2
123602854,E,RESP Grant Tax Transaction - 1: 2
123603148,E,RRSP Tax Transaction
117440552,E,Tax Exempt Status
120062369,E,Exempt
120062367,E,Normal
120062368,E,Special Exemption
117440557,E,Tax Forms
120392732,E,ContRecSum
120390062,E,NR4
120392447,E,Releve 1
120392448,E,Releve 2 
120392449,E,Releve 3
120390061,E,Releve4
120392446,E,T4A
120390059,E,T4RIF
120392485,E,T4RSP
120390060,E,T5
117440605,E,Tax Transaction Status
123536135,E,error;
123536136,E,failed;
123536134,E,remitted
123536137,E,reversed
123536133,E,withheld
117440604,E,Tax Transaction
123473324,E,DOD Value tax
123471197,E,Interest-income tax
123470594,E,Federal tax
123470596,E,Non-resident tax
123470595,E,Provincial tax
117440615,E,Ltx Transaction Types
117440740,E,Ltx Transaction Description
132385741,E,Contribution Allocations Transaction - 1
132386652,E,Un-reversed DAP/LDAP/Transfer Out Transaction(s) exist on or after the RDSP Rollover
132386750,E,Education Savings Rollover
132386751,E,Education Savings Rollover reversed
132386368,E,RDSP contribution
132386719,E,RDSP contribution correction
132386720,E,RDSP contribution correction reversed
118161707,E,All Rate Types
118161710,E,Savings Rate
118161708,E,Term Simple Rate
118161709,E,Term Step Term
117440762,E,Close Reason
133828140,E,Death of Beneficiary
133828141,E,Loss of DTC
133828143,E,Plan De-Registered
133828142,E,Transfer
133828144,E,Voluntary termination
117440723,E,record Type
131271360,E,All
131271421,E,All not marked as printed
131271359,E,User Requested
117440572,E,Remit Instruction
121373142,E,Deposit to Savings
121376643,E,Remit to Client
121373141,E,Invest Using Default Instruction
121373145,E,Invest Using Instruction
121373915,E,"Rollover failed, Remit2Saving"
117440691,E,Reversal Reason
129175292,E,Assistance Holdback Amount Calculated Incorrectly
129175310,E,Administrative Error - Incorrect DAP amount
129175311,E,Administrative Error - Incorrect LDAP amount
129175312,E,Administrative Error - Input Error
129175308,E,Change in payment date of DAP
129175309,E,Change in payment date of LDAP
129175290,E,DAP/LDAP reversal
129175295,E,Administrative Error - Input
129175294,E,Administrative Error - Misunderstood Instructions
129175293,E,Administrative Error - Wrong Plan
129175291,E,Change in payment date of DAP/LDAP
117440639,E,Report Feature diagnostic
125766155,E,1 Transaction is for a future reporting period
125766172,E,Transaction is for a future reporting perod
125766156,E,1 Amount must be greater than zero
125766173,E,Amount must be greater than zero
125766157,E,1 Invalid Date
125766174,E,Invalid Date
125766158,E,1 Invalid value
125766175,E,Invalid value
125766159,E,1 Invalid transaction type
125766176,E,Invalid transaction type
125766160,E,1 Data is missing from field
125766177,E,Data is missing from field
125765573,E,Fail to add record to table 1. SqlCode = 2
125766324,E,"User requested, Generate and Print File are all false, this job does nothing"
125766788,E,Annual Notice can only be run in January
125767062,E,BN is longer than the field length and has been truncated
125765744,E,Beneficiary is not submitted
125765710,E,The RESP Beneficiary has not yet been named.  HRDC txn id = 1
125767118,E,Certification Number is required
125767061,E,Client name is longer than the field length and has been truncated
125765576,E,Fail to close table 1. SqlCode = 2
125765746,E,Date of birth is in the future
125765579,E,Fail to delete from table 1. SqlCode = 2
125766270,E,Extension extension is missing from File Name
125765005,E,Failed to add extract data
125766356,E,Failed to update extract data
125765575,E,Fail to fetch record from table 1. SqlCode = 2
125767254,E,File name is missing
125767393,E,Entire file submitted to MRQ was rejected so it needs to be corrected and re-submitted manually
125765714,E,"First Name, Last Name or SIN are missing"
125766692,E,Fail to get person and address details required by 1
125765577,E,Fail to get from table 1. SqlCode = 2
125767067,E,BN/SIN is longer than the field length and has been truncated
125767117,E,Certification Number format is incorrect
125765000,E,Incorrect extract type
125765007,E,Could not get int info
125767529,E,Invalid Application ID
125767407,E,Invalid Date
125767255,E,Invalid file type
125765030,E,Scheduled Job Id 1 was not found
125767045,E,Invalid Amount Sign
125765032,E,Could not load list of jobs
125765004,E,Ltx de-register report failed
125765002,E,Could not get ltx info
125765074,E,Regulatory Interval recalculation failed
125765003,E,Ltx register report failed
125765752,E,RESP Beneficiary's SIN missing
125767598,E,Tech Error - Missing Diagnostics
125765739,E,"Missing Address Info - Line1, city, province(CAN only), country, or postal code (CAN only)"
125765740,E,Missing Old Beneficiary's date of birth
125766979,E,PCG info is inactive or is missing information
125765753,E,Subscriber's SIN missing
125765713,E,Gender must be specified
125765722,E,Name contains invalid character
125765735,E,Missing custodial parent
125765001,E,Null sold feature pointer passed in
125765720,E,Missing Old RESP Beneficiary Info
125765574,E,Fail to open table 1. SqlCode = 2
125765008,E,Could not get opr info
125765725,E,Original Beneficiary is missing
125765723,E,Original for HRDC record 1 not exist.  SqlCode = 2
125765709,E,"'Other' relationship type not allowed for transaction type 3, 5, 6, and 8.  HRDC txn id = 1"
125765721,E,Phone is not 10 digit
125766568,E,"Mandatory Registration File Information missing, Plan not Registered/Deregistered - 1"
125765009,E,Could not get pmt info
125767266,E,"Contract cannot be submitted, RDSP Beneficiary information is missing."
125767425,E,Contract closure cannot be submitted as not all assets have been disbursed
125767424,E,"Contract cannot be submitted, Source Plan information is missing"
125765747,E,"New Bene last name and first name, or SIN is the same as the Old Bene"
125765711,E,School info required for txn type 13 and 14.  HRDC txn id = 1
125765578,E,Fail to set record in table 1. SqlCode = 2
125766080,E,SinceDate should not be greater than AsOfDate
125765745,E,Subscriber is not submitted
125765718,E,RESP Beneficiary or Subscriber Info are missing
125765719,E,"Subscriber SIN Missing (plan open on/after Jan. 01, 1999)"
125766067,E,Could not get sum info
125765738,E,Termination date or termination reason is missing
125765026,E,Could not find effective and posting date of term
125765006,E,Could not get trm info
125767253,E,Unexpected record type
125765034,E,Bad return code from 1 extract
125765755,E,Minimum Savings Account balance must be entered
125766686,E,A Contribution Receipts job with the same criteria already exists
125766408,E,A contribution receipts job with the same criteria already exists
125766680,E,A Tax File job with the same criteria already exists
117440598,E,Saving Account Type
123077318,E,Marginal Tier Saving Account
123077319,E,Whole Balance Saving Account
117440669,E,Settlement Transaction Descriptions
127731479,E,in credit clearing account
127731477,E,in credit savings account
127731478,E,in debit clearing account
127731476,E,in debit savings account
127731499,E,in fund account tradeConfirmed
127731474,E,Settlement Complete
127731475,E,Settlement Failed error
127731473,E,Settlement In Progress
127731472,E,Settlement Initiated
127731471,E,Settlement Pending
127731640,E,Settlement reversed
117440672,E,Settlement Exception Header
127928142,E,Error in confirmTransaction
127928105,E,Error in priceConfirm2
127928106,E,Error in priceConfirm3
127928104,E,Error in settleTrades
127928103,E,Error in tradeRequest
117440647,E,Settlement Transaction Types
126289383,E,Distribution Settlement
126289380,E,Purchase Settlement
126289381,E,Redemption Settlement
126289382,E,Switch In Settlement
126289721,E,Switch Out Settlement
117440564,E,Substitution Transaction
120849122,E,Term Deposit 1 transferred
120849123,E,Term Deposit transfer failed
120849121,E,Term Deposit transfer initiated
120849124,E,Substitution reversed
117440747,E,Summary Diagnostics
132844696,E,Failed to get the values for savings account
132844697,E,Failed to get the values for term account
132844594,E,Failed to get account info for investment account 1
132844595,E,Invalid summary sold feature for plan type
117440635,E,Tax Record Type
129634128,E,Withdrawal and eligible beneficiary for the EAP
129634129,E,Premature withdrawal of contributions
129633942,E,Non entitlement (as per legislation)
129633679,E,Other 
129632893,E,Over Contribution
129632548,E,Payment to Education Institution
129632549,E,Revocation
117440521,E,pmtPayeeType
118030627,E,Cheque
118030659,E,Direct
118030626,E,EFT
118032502,E,HRSDC
118030700,E,On-line
118030628,E,Plan
118033127,E,Transfer
118030802,E,Trustee
117440516,E,pmtTax
117704950,E,Absolute
117702929,E,Additional
117702931,E,Dollars
117702930,E,Percentage
117702928,E,Total
117440518,E,pmtTransaction
117834008,E,Check Request Funding Not OK
117834007,E,Check Request Funding OK
117834011,E,Encashment Funded
117834010,E,Encashment Pending
117834009,E,Funding Information Pending
117836202,E,Dollars/Percentage must be greater than zero
117440548,E,Payment Request
119803307,E,NR Annuitant
119800252,E,AMP Catch-up
119800453,E,Beneficiary
119800454,E,Estate
119800254,E,Full Transfer Out
119800251,E,Payment
119800452,E,Spousal Beneficiary
119800139,E,Spousal Payment
119800451,E,Spousal Transfer
119800253,E,Transfer Out
119800250,E,Withdrawal
117639033,E,Accumulated Income Payment
117639672,E,AIP Transfer to a post-secondary institution
117639671,E,AIP Transfer to an RRSP
117637665,E,AMP Amount
117640741,E,DAP
117639032,E,Educational Assistance Payment
117639478,E,Grant Repayment
117639336,E,HBP
117640742,E,LDAP
117639337,E,LLP
117639035,E,Over Contribution
117639036,E,PSE Contribution Withdrawal
117639034,E,RESP Contribution Withdrawal
117639334,E,Regular Gross
117639335,E,Regular Net
117637389,E,Amortized
117637391,E,AMP Catchup
117637380,E,Maximum (Remaining)
117637775,E,Maximum (Basic)
117637382,E,Minimum (Basic)
117637388,E,Deplete By Age
117639080,E,Refund of Grant
117637385,E,Gross
117637381,E,Income Only
117639313,E,Lump Sum Gross
117639314,E,Lump Sum Net
117637386,E,Net
117637383,E,Minimum (Remaining)
117637776,E,Maximum (Total)
117637384,E,Minimum (Total)
117637390,E,Transfer Out
117639449,E,Refund of Excess Contribution
117640670,E,Unlocking
117637387,E,Lump Sum Withdrawal
117440538,E,Purchase Ivm Transaction
119144899,E,Purchase Information Account
119144898,E,Retrieving Owner Information for Purchase
119144810,E,Term Deposit 1 purchased
119144900,E,Term Deposit 1 purchase being funded
119144809,E,Term Deposit purchase initiated
119144897,E,Retained in savings account
119147537,E,Retained in savings account reversed
119145161,E,Term Deposit 1 purchase reversed
119144901,E,Term Deposit purchase failed: Debit savings failed
117440721,E,Rate Guarantee Reason
131140255,E,None
131140254,E,Renewal
131140253,E,Transfer
117440523,E,rateType
122421863,E,Early redemption is not allowed or Redemption Date is not within redemption period for account 1. Override required
122424100,E,Unable to select Absolute and enter a Rate Guarantee Date
122423985,E,Future dated redemption is not allowed for index link term
122421868,E,Unable to get info from interest feature
122421869,E,Failed to perform getRateSummary in SF-int
122424031,E,Unable to get term interval
122421865,E,Unable to get balance from transaction feature
122421877,E,Unable to get transactions from transaction feature
122424094,E,Insufficient authority to override penalty
122423036,E,Override operator 1 has insufficient authority to authorize early redemption
